aid,uid,label
1415,57436178,-1
1746,10358486,-1
1291,1899773,-1
1291,14930108,-1
411,60743658,-1
966,13450680,-1
916,27479691,1
136,52832631,-1
2068,61375812,-1
894,5449961,-1
1781,49213560,-1
1119,8732764,-1
164,77565005,-1
1407,22060326,-1
1468,20528033,-1
1931,73903828,-1
1291,38136872,-1
1291,36676927,-1
1962,28201228,-1
1377,77584860,-1
1991,80018775,-1
519,67864698,-1
765,45068260,-1
1119,78223378,-1
519,19916658,-1
1622,41284001,-1
692,71025566,1
1407,81713821,-1
1119,67258143,-1
914,68783995,-1
212,11436656,-1
1291,4573742,-1
411,2522856,-1
692,62566125,-1
975,22294802,-1
1291,49817804,-1
727,14158881,-1
1962,25968262,-1
2054,10909432,-1
411,31382119,-1
1317,70613107,-1
1119,81998489,-1
117,62794974,1
529,61333855,-1
1254,35168978,-1
692,55069412,-1
74,20624714,-1
389,20728940,-1
1140,7383898,-1
1566,40401077,-1
12,78298762,-1
543,6813370,-1
699,38237867,-1
311,81164929,-1
1950,33907612,-1
1605,1558970,1
1596,10660471,-1
519,53522297,-1
231,11509324,-1
2013,70435345,-1
411,63900416,-1
411,2826425,-1
2118,41349852,-1
206,65872881,-1
1468,66542285,-1
117,59003450,-1
1119,57389328,-1
1291,30359179,-1
70,64841147,-1
727,30617239,-1
1338,53109862,-1
1291,47283390,1
1566,58622307,-1
692,65707624,-1
1530,7043227,-1
311,78236911,-1
1781,50535640,-1
2031,30943073,-1
886,31689133,-1
1377,1479217,-1
914,35661582,-1
1566,62448488,-1
1605,31121608,-1
177,26502049,-1
411,743037,-1
1379,80540343,-1
1107,32349858,-1
369,74692225,-1
173,19628082,-1
792,78794191,-1
1377,45754624,-1
1925,27475152,-1
927,37900488,-1
561,44646004,-1
1918,72859902,-1
231,55054409,-1
1566,23261389,-1
1468,9988592,-1
1468,17529056,-1
389,4402006,-1
1119,24757062,-1
1950,34137165,-1
1119,53966243,-1
561,68072203,-1
136,40940151,-1
692,23223167,-1
1429,65429651,-1
311,34237415,-1
846,6235795,-1
145,47263843,-1
1407,60433073,-1
136,52157971,-1
1468,4059073,-1
74,55413362,-1
688,42535877,-1
411,63544082,1
420,68350277,-1
561,74646581,1
2013,81887837,-1
519,82299391,1
725,21147502,-1
1377,58546998,-1
1284,48795650,-1
311,41153141,-1
1950,21168306,-1
1468,46531096,-1
1468,76172769,-1
647,26450708,-1
1918,62743691,-1
311,70517597,1
1749,51245012,-1
2031,399515,-1
916,29537080,-1
191,69566883,-1
117,60316708,1
117,48353845,-1
727,30064228,-1
1507,21645738,-1
369,27537237,-1
1119,32554,-1
1566,22370767,-1
98,24130587,-1
1119,45233579,1
1291,16069674,-1
561,31452646,-1
1415,21278431,-1
1496,148519,-1
1201,14224583,1
1119,15171842,-1
1566,1566673,-1
1375,49366694,-1
1379,28228732,1
692,45540324,-1
692,3381728,-1
1468,77001119,-1
136,26725383,-1
1508,49469327,-1
792,49316850,-1
1496,66855079,-1
1496,77544562,-1
70,46267774,-1
1468,23644163,-1
404,54263938,-1
1566,44831110,-1
231,55969423,-1
70,35743449,-1
2031,34222980,-1
231,21655888,-1
1379,57662360,-1
1714,81934460,-1
212,50019676,-1
212,30092887,-1
1622,33076993,-1
389,47797982,-1
1377,60700927,-1
1596,22315539,-1
70,43402708,-1
231,20415212,-1
2197,70489942,-1
2068,59233666,-1
1580,4764294,-1
1468,68577290,-1
932,15480583,-1
2112,30572224,-1
1468,4762902,-1
1415,5286162,-1
136,29980148,-1
692,31595834,-1
117,19222804,-1
1119,79668321,-1
231,53240101,-1
966,29818234,-1
1107,76367395,-1
1468,38693947,-1
692,55812910,-1
1017,30648741,-1
1468,46445402,-1
432,23550168,-1
692,56734965,-1
212,52358992,-1
117,27593493,-1
117,5762028,-1
916,51789386,-1
1790,42846595,-1
191,10550607,-1
411,41164585,-1
2031,47060379,-1
561,35765766,-1
1119,79370541,-1
117,43418660,-1
692,79316398,-1
2013,48574976,-1
191,20610810,-1
2118,30666400,-1
173,19695733,-1
1530,35148107,-1
411,61078879,-1
1468,37846191,-1
914,78546145,-1
846,18412971,-1
561,52932677,-1
12,20972433,-1
1819,131315,-1
411,65414890,-1
692,52534557,-1
1119,3016936,-1
1950,67759255,-1
966,33674278,-1
191,55358812,-1
1407,49171354,-1
454,49582456,-1
1596,21836102,-1
1714,29194313,-1
1317,18531817,-1
191,61301267,-1
792,62023871,-1
454,64185487,-1
977,20602994,-1
686,12322314,-1
1230,7121162,-1
1566,13610493,-1
311,54729495,-1
699,79106218,-1
1605,21669069,-1
1468,2859801,-1
1904,47880392,-1
411,80297765,1
1749,5393193,-1
411,79993910,-1
1017,72480205,-1
1483,1669834,-1
1291,61707023,-1
420,72086702,-1
1291,6556019,-1
561,30139323,-1
1635,50297241,-1
561,31684613,-1
1017,1224487,-1
1379,34945768,-1
1918,71941608,-1
1377,6300442,-1
311,45046612,-1
2201,31357589,-1
411,65431100,-1
1918,34772649,-1
1407,69534793,-1
1415,4276561,-1
1140,50793890,-1
939,22176326,-1
117,26269841,-1
389,72079172,-1
1749,16428811,-1
561,54837140,1
231,24858019,1
404,22643030,-1
1468,52034734,-1
2118,8464576,-1
692,35471185,-1
1468,42631176,1
543,62143308,-1
2196,24376524,-1
1407,62723078,-1
765,16515836,-1
136,63602774,-1
70,41665062,-1
1530,65669822,-1
748,55731990,-1
1119,23269148,-1
145,20861016,-1
692,68101531,-1
692,24263491,-1
1415,72200751,-1
1962,16725102,-1
191,5558236,1
191,57593186,-1
2013,54043259,-1
1468,54826938,-1
1119,30624846,-1
1119,71357905,-1
432,886408,-1
960,3091216,-1
1918,31497295,-1
846,67031025,-1
846,41964274,1
411,22220576,-1
1672,4430686,-1
1605,21306845,-1
1714,47204055,-1
191,49644969,-1
2054,81872487,-1
1566,25184065,1
1605,15999911,-1
1407,74646619,-1
1728,51352234,-1
1379,42808085,-1
1119,69546884,-1
1716,25417833,-1
471,5997961,-1
1379,27712580,-1
914,69359307,-1
894,34390487,-1
1415,67153173,1
173,35710799,-1
1277,70837565,-1
1119,68922477,-1
1566,49604703,-1
1023,59811605,-1
561,48911148,1
894,50668891,-1
164,78775305,-1
411,77069862,-1
432,51046781,-1
1605,76545911,-1
191,68416091,-1
1918,39661035,-1
70,29558239,-1
1566,48848355,-1
174,51308166,-1
529,2572309,-1
688,57779134,-1
1415,41282121,-1
389,14255987,-1
561,4917224,-1
177,12212178,-1
692,21327324,-1
727,9814961,-1
1291,33797136,-1
302,15673368,-1
1671,37728400,-1
136,44592608,-1
692,23650679,-1
1530,12350732,1
886,37827244,-1
1044,75225936,-1
389,18715941,-1
1230,61716434,-1
1468,49608264,-1
914,29118210,-1
1379,10034732,-1
411,3704883,-1
1215,59636644,-1
117,61086591,-1
191,26648734,-1
838,29060551,-1
1254,69009772,-1
2013,48928951,-1
1017,45918722,-1
846,24038173,-1
1119,55628982,-1
748,65302404,-1
1827,71493124,-1
121,70856178,-1
1107,21131294,-1
1379,36270405,1
311,36864574,-1
2013,40803068,-1
2013,55972579,-1
1377,29648253,1
561,12576172,-1
1415,7467421,-1
1415,35400687,-1
2031,46081496,-1
561,48797773,-1
1379,38029277,1
914,38882422,-1
914,52066975,-1
411,14535603,-1
404,767793,-1
1566,6171150,-1
692,56060290,-1
1483,38824684,-1
1596,55709459,-1
1254,70395934,-1
561,40590625,-1
411,5960431,-1
1140,10098843,-1
1119,65046378,1
302,8362890,-1
1749,21223573,-1
846,18777583,-1
136,52527610,-1
1966,73317436,-1
1566,41121612,-1
70,7711594,-1
191,72958603,-1
846,29471112,-1
411,19102846,-1
2013,80712230,-1
2013,4997061,-1
727,934914,-1
1277,42523538,1
916,7512378,-1
1672,67299319,-1
1468,1274120,-1
1291,29172217,-1
2047,10497774,-1
966,58204990,-1
432,4713780,-1
1379,52794026,-1
1119,25635517,-1
529,65061314,-1
286,69554803,-1
1468,7346859,-1
1291,12135510,-1
1827,29759996,-1
1338,13844632,-1
1918,55398102,-1
404,58264258,-1
164,79643839,-1
1468,12409221,-1
404,7798722,1
1291,17196707,-1
1119,15850933,-1
420,29453706,-1
692,7370418,-1
1375,20918824,-1
113,51291254,-1
686,9888692,-1
1918,27389395,-1
1672,24972471,-1
121,53352401,-1
231,385180,-1
966,35918433,-1
121,6337749,1
411,17997519,-1
1503,62058592,-1
1468,50887703,-1
70,2713216,-1
1468,39963558,-1
1904,55350091,-1
98,43805699,-1
1202,70657805,-1
70,25092601,-1
311,23126915,-1
311,13831415,-1
1415,63733270,-1
1375,58312416,-1
1044,35733849,-1
2031,72295329,-1
136,7507365,-1
70,46996392,-1
1566,54713936,-1
136,32003155,-1
302,8074941,-1
2048,71546789,-1
6,15769215,-1
1596,36496678,-1
411,65176307,1
117,9471468,-1
692,4893719,-1
1566,28065248,-1
692,65102301,-1
1377,71212133,-1
1468,72482158,-1
1021,44450588,-1
1781,54058188,-1
914,12887270,-1
1119,51093212,-1
1566,51170347,-1
70,24738224,-1
1119,41801909,-1
1566,4484343,-1
699,64891604,-1
70,81833532,-1
231,81259591,-1
191,43616892,-1
692,53677124,-1
411,46821004,-1
977,3999373,-1
1918,50420647,-1
561,34380683,-1
1468,76821764,-1
411,34542232,1
411,70651451,-1
136,82380336,-1
1749,31457739,-1
699,69027925,-1
748,51143353,-1
117,58291154,-1
1057,10214459,-1
411,49453902,-1
411,26516476,-1
1918,30036730,-1
2031,18722667,-1
1140,16838094,-1
1940,44989529,-1
191,1280665,-1
1291,26352767,1
1119,10622103,-1
1566,81443807,-1
1291,51311260,1
966,22989170,-1
561,67672471,-1
1918,50470804,-1
1468,79994934,-1
543,69104528,-1
1596,72536642,-1
725,1262705,-1
1140,15327459,-1
1023,44767943,-1
966,32655050,1
1918,20389562,-1
1119,80234129,-1
624,71055733,-1
699,3026753,-1
1714,26309271,-1
692,7389966,-1
692,27655804,-1
70,5172244,-1
699,33554336,-1
1468,9802176,-1
1468,39772695,-1
1254,57176593,-1
70,7539418,-1
1827,5282631,-1
1140,46478110,-1
561,25333305,-1
1827,20881916,-1
1407,63245267,-1
1918,47359587,-1
1140,13098510,-1
846,3996801,-1
1716,61797072,-1
1023,25126671,-1
369,20953136,-1
1119,26826279,-1
411,33191545,-1
692,40207609,-1
1171,5126961,-1
561,40630861,-1
1468,5720871,1
1407,4328389,-1
1962,73398725,-1
1950,62139157,-1
302,26400873,-1
1215,39490848,-1
561,47419390,-1
748,13448011,-1
1277,44582604,-1
70,10363965,1
1566,28454614,-1
1622,3530024,1
1781,42161587,-1
12,46656757,-1
692,14262095,-1
692,21300237,-1
1379,38975314,-1
1085,55866159,1
914,67000423,-1
1605,41004604,-1
681,56645097,-1
1449,50571027,-1
1716,44101608,-1
1338,27938299,-1
1377,51488984,-1
1107,26118571,-1
1841,11484301,-1
1415,25835676,-1
1671,54801423,-1
1338,51655971,-1
212,5672242,-1
1317,902722,-1
2031,4242243,-1
173,34847401,-1
389,25148351,-1
692,59986725,-1
1468,78751267,-1
2031,70892604,-1
1140,23980317,-1
1940,15261738,-1
692,34419430,-1
1596,53116406,-1
70,45139098,-1
2048,670419,-1
1377,43662364,-1
1291,32326008,-1
302,22423954,-1
2118,51711059,-1
1749,38268652,-1
173,64120913,-1
561,16406062,-1
1119,62386999,-1
1468,50041307,-1
1119,61020838,-1
1119,34670116,-1
914,40681223,-1
136,53488351,-1
1379,57969402,-1
1508,15995060,-1
561,71853829,-1
1566,20655231,-1
692,68612850,-1
1749,74345463,-1
1291,46708428,-1
846,11823732,-1
1379,29898784,-1
12,62457627,-1
1468,30929690,-1
302,2555512,-1
1847,50087805,-1
1749,55916448,-1
875,22288824,1
1021,43477479,-1
853,47792107,-1
1291,58245742,-1
1119,74575490,-1
311,75398855,-1
916,20524501,-1
191,50057036,-1
692,15346699,-1
136,77352280,-1
960,48923037,-1
1379,34560227,-1
311,29720516,-1
914,66018272,-1
1962,79393489,-1
1407,47990924,-1
121,66321379,-1
1291,50216965,-1
1496,81007995,-1
302,53603125,-1
846,51895428,-1
1182,44267254,-1
2205,20474938,-1
389,50172360,-1
70,23167352,-1
1566,32909581,-1
1119,47098064,-1
191,21821187,-1
1468,79042474,-1
562,38326762,-1
231,36863911,-1
916,36413222,-1
173,43429872,-1
1202,41292523,-1
1379,66169620,-1
966,10683525,-1
432,19504962,-1
432,28899467,-1
2050,28302280,-1
1566,51620214,-1
1415,8283979,-1
1781,36354651,-1
311,52508775,-1
191,29984977,-1
2048,1747515,-1
1017,8642040,-1
1530,58654601,-1
748,79329443,-1
692,38377219,-1
117,50102211,-1
389,55006829,-1
1910,48392955,-1
1171,79361858,-1
411,48769505,1
1449,15488768,-1
1379,45342231,-1
2118,8940059,-1
1827,17650296,-1
692,80572906,-1
98,4695573,-1
311,58418376,-1
1566,58127329,1
916,67660130,-1
1407,69552295,-1
1407,66108153,-1
748,8010052,-1
2216,25233152,-1
1827,68298445,-1
2013,7014532,-1
2031,30005103,-1
1728,12156244,-1
2118,22827428,-1
117,76218183,-1
404,6128045,-1
70,3841026,-1
1119,18828487,-1
1201,54462307,1
1530,18253177,-1
1468,18832663,-1
174,58349734,-1
1291,52312288,-1
1910,69645684,-1
846,40100916,-1
302,11343026,-1
846,20234371,-1
311,36862031,-1
2118,31596846,-1
1468,61161141,-1
1017,44102473,-1
846,76227911,-1
411,15247413,-1
286,2722349,-1
846,43068102,1
966,62111131,-1
1027,33068521,1
1379,28131228,-1
117,20245862,-1
916,27262934,-1
389,36040804,-1
1407,69134447,-1
302,54947405,-1
191,41266075,-1
692,316530,-1
846,32610888,-1
1375,77616150,-1
2068,24245362,-1
191,26442251,1
1714,40379850,-1
1621,30707050,-1
7,47456980,-1
1201,60938007,-1
765,42763155,-1
1291,51435703,-1
191,292655,-1
686,77070125,-1
411,23946625,-1
561,42093967,-1
1119,37296237,-1
191,7659316,-1
1998,77546897,-1
311,60041366,-1
117,43397415,-1
1291,9197221,-1
725,31470707,-1
2031,61522555,-1
692,14548181,-1
173,3822103,-1
136,15073214,-1
2118,69463337,-1
1119,75632644,-1
231,44442859,-1
561,21600902,-1
1566,12951637,-1
519,28389188,-1
1119,72202822,-1
1429,27457414,-1
960,5948119,-1
1291,57942107,-1
2050,52104962,-1
1918,53983964,-1
939,77925341,-1
1512,55163397,-1
1379,42906566,-1
1468,8939522,-1
647,15507502,-1
561,26496232,1
411,37668082,-1
748,47537314,-1
1605,52890028,-1
117,34503839,-1
1379,48220500,-1
624,70950921,-1
411,64112943,-1
692,9548827,-1
1119,153315,-1
1530,59281891,-1
12,39180188,-1
411,51817621,-1
1566,59138908,-1
1415,15740842,-1
454,14066505,-1
1379,39744195,-1
2031,25799578,-1
692,67837133,-1
1622,49635959,-1
914,3124603,-1
7,55995748,-1
2197,43073217,-1
1119,45866250,1
1827,2629267,-1
1566,59070757,-1
2047,12285969,-1
692,9036375,-1
1415,45020506,-1
411,65458906,-1
692,39708824,-1
1407,67517221,-1
74,15348871,-1
2031,11096637,-1
692,68904275,-1
1508,47270886,-1
1379,71156315,-1
1918,44078256,-1
411,41441970,-1
1291,62522381,-1
212,25690556,-1
966,59181736,-1
1338,50128034,-1
1605,53683212,-1
692,46442296,-1
432,71233999,-1
765,44126936,-1
1201,58011357,-1
231,55094793,-1
1605,4211506,-1
1023,3803084,-1
966,25677326,1
692,27109025,-1
286,8609314,-1
1375,52586311,-1
191,59635700,-1
369,30612099,-1
2216,49492104,-1
369,3126517,-1
1991,15228051,-1
1496,72908502,-1
1415,62757357,-1
117,3660619,-1
136,44124460,-1
1215,41888229,-1
1291,45543711,-1
792,55227603,-1
1291,25274039,-1
1605,40315191,1
1057,27847405,-1
191,48463778,1
1254,60720567,-1
1338,36237357,-1
1119,39879189,-1
1044,75904972,-1
2013,71570750,-1
1605,77178707,-1
1140,78524170,-1
692,43352756,-1
1468,7993895,-1
1950,44750432,-1
1918,50671578,-1
1468,78595518,-1
117,41443424,-1
1017,36468788,-1
369,47076928,-1
12,66262970,-1
1338,41440648,-1
1407,79341861,-1
692,47825452,-1
792,38357081,-1
411,14591240,-1
1746,49545022,-1
231,66496609,-1
1377,28699237,-1
1468,24476399,-1
1291,57504061,-1
692,77252831,-1
1119,72482370,-1
2118,61828443,-1
12,17747290,-1
2050,6057876,-1
561,67845801,-1
2031,19642386,-1
561,927664,-1
2044,71909769,-1
117,35934982,-1
1596,31179003,-1
561,65516653,-1
1415,81365492,-1
1566,71215663,-1
411,31717612,-1
916,40448346,-1
846,2293555,-1
1530,11759315,-1
1119,40925526,-1
692,61090285,-1
1672,428714,-1
191,43694275,-1
1468,54555006,-1
692,72917837,-1
2196,460389,1
1277,72712705,-1
1119,66672381,-1
1379,33669652,-1
1468,16787776,-1
692,73881950,-1
914,63388353,-1
914,64034737,-1
1918,3791634,-1
1017,77932546,-1
12,59564455,-1
136,50082573,-1
206,59653718,-1
411,54232116,-1
1940,44778237,-1
692,51232018,-1
2013,5075783,-1
692,71864710,-1
70,18107778,-1
117,51568261,-1
311,67284189,-1
311,52262729,-1
692,45186230,-1
1407,38699627,-1
692,74854657,-1
1596,17402894,-1
145,76860695,-1
450,34657534,-1
2013,82536191,-1
1291,41571250,-1
1950,21126639,-1
174,46315286,-1
2118,76270383,-1
174,59370551,-1
1841,82496834,-1
191,9479755,-1
727,1815078,-1
1119,13929596,-1
1716,16326083,-1
951,24443668,-1
1201,28651638,-1
914,17849028,1
173,80988730,-1
121,32906275,-1
1242,40422761,-1
914,33081945,-1
2044,70008669,-1
916,57720006,-1
411,18967027,-1
231,7078564,-1
1107,49604638,-1
136,80890791,-1
1415,57261093,-1
1119,55616611,-1
681,44261308,-1
699,20081393,-1
1468,23813213,-1
2031,44031232,-1
121,76088719,-1
1468,41534045,-1
302,76827396,-1
727,29051173,-1
389,38533431,1
411,59351119,-1
117,31116695,-1
311,17335279,-1
1119,44144658,-1
1017,36259565,-1
121,20640610,-1
1468,72337839,-1
543,52514060,-1
1377,61115377,-1
1749,30082032,-1
1566,71832648,-1
1819,27297894,-1
1468,31671570,-1
1119,57475904,-1
1507,12373155,-1
117,13302401,-1
846,36835848,-1
1291,55733864,-1
2044,5196315,-1
1530,69329185,-1
1291,20586888,-1
1254,78868421,-1
1377,18662091,-1
977,72095345,-1
1044,79053495,-1
191,25650248,-1
1291,4146490,-1
1119,47240453,-1
121,57984749,-1
1931,30426965,-1
1599,58485013,-1
206,78003005,-1
1622,3780781,-1
1781,39581674,-1
1468,54653481,-1
1415,43443436,-1
1379,18230570,-1
1622,63510190,-1
914,78539844,-1
1819,18801630,-1
191,49727086,-1
1930,18679213,-1
1379,47101514,-1
2031,77702972,-1
561,65400097,-1
692,9678771,-1
1904,49727526,-1
846,22517847,-1
561,7324836,-1
1991,78627021,-1
1291,78147101,-1
916,14242332,-1
411,63512835,-1
191,40765188,-1
699,75089705,-1
1407,75814095,-1
543,12192687,-1
1291,22387520,-1
2050,53140312,-1
2118,7238014,-1
1950,31641801,-1
2031,41696420,-1
1468,45524367,-1
411,29157797,-1
191,234632,-1
561,39837289,-1
191,64103655,-1
164,9855093,-1
1605,51606422,-1
692,32276172,-1
727,44238912,-1
1918,17647846,-1
311,33763874,-1
1950,48764107,-1
191,42409108,-1
543,31491350,-1
1728,48146246,-1
1566,53544372,-1
1566,62767414,-1
411,14231160,-1
1468,52556843,-1
302,40134141,-1
7,6020041,-1
838,50587638,-1
1291,77812989,-1
914,38596216,-1
1377,30016563,-1
117,76188033,-1
1468,60908087,-1
191,82325108,-1
939,82381246,-1
1918,25456748,-1
1379,39306084,-1
853,4101193,-1
1781,68167993,-1
1749,35170827,-1
1415,63044383,-1
1566,35781313,-1
70,43387682,-1
1468,73123229,-1
113,32398117,-1
1714,9294451,-1
1215,31499138,-1
1291,75888459,-1
1605,57400089,-1
1017,17685567,-1
1017,12607625,-1
411,57628019,-1
1596,45184827,-1
411,78393078,-1
846,44179080,-1
174,10008089,-1
70,56506677,-1
1119,22539644,-1
692,3994469,-1
692,59342701,-1
692,14315706,-1
1622,14565056,-1
1468,71902969,1
191,43299634,-1
70,80771927,1
432,77736020,1
1415,25522817,-1
1021,6838545,-1
1377,59857684,-1
561,25536357,-1
231,8192490,-1
692,47645954,-1
1728,27920775,-1
692,8848634,-1
561,26631499,-1
894,24711244,-1
1338,53196224,-1
70,4603491,-1
1119,40643113,-1
1918,72706769,-1
914,51342912,-1
1966,68350477,-1
136,49842989,-1
121,67162131,-1
692,5086625,-1
1847,70788287,-1
561,14173233,-1
404,4054395,-1
1291,34286589,-1
894,38574546,-1
1449,40175903,-1
1468,3630332,-1
1930,46010549,-1
70,25285803,-1
686,12250677,-1
748,41422069,1
1057,31539784,-1
1377,48847900,-1
136,67664800,-1
74,46988977,1
1119,46935490,-1
1566,38026064,-1
692,38693256,-1
2048,40738126,-1
1468,14510326,-1
692,78999057,-1
914,49866269,-1
212,994499,-1
2201,7568064,-1
1671,680952,-1
2031,8230204,-1
543,58112308,-1
302,73571869,-1
411,29751152,-1
692,42713751,-1
692,31899847,-1
1119,17643228,-1
727,8668225,1
1566,33662585,-1
1508,25317739,-1
543,58326078,-1
121,16797838,-1
7,58539900,-1
411,24584399,-1
1566,30223232,-1
174,64831811,-1
411,38540033,-1
692,56296368,-1
1377,7307528,1
2031,65269828,-1
1622,45832902,-1
1871,19875521,-1
1468,39612149,-1
846,71005800,-1
389,75892722,-1
2112,54246897,-1
1566,22446656,1
1291,32387894,-1
699,76320844,-1
1407,78291443,-1
561,2628228,-1
411,78011298,1
1338,49659739,-1
1379,76086147,-1
1338,58607769,-1
177,53329746,-1
1379,1758034,-1
914,69772237,-1
692,29056728,-1
191,23049202,-1
1950,60526010,-1
692,7571032,-1
173,56061636,-1
1910,23193102,-1
725,64863236,-1
1622,32602348,-1
1918,2404595,-1
1819,73458774,-1
191,15774711,-1
543,15840591,-1
1827,61627709,-1
1119,35845423,-1
966,27657267,-1
1566,63895598,-1
411,34708720,1
1350,23626439,-1
692,985647,-1
1998,2948406,-1
692,53647140,-1
692,25402843,-1
916,68497997,-1
471,57515704,-1
846,43801865,-1
846,10938816,1
1566,71265586,-1
692,18684091,-1
529,17545823,-1
1119,70207669,-1
692,33221020,-1
846,17548728,-1
1119,28429771,-1
411,60849132,-1
1503,72153877,1
1566,17366390,-1
136,72953441,-1
1749,55866615,-1
692,67793718,-1
12,74638759,-1
1317,25408878,-1
117,24621483,-1
1530,14859670,-1
1503,39124071,-1
191,7306009,-1
1291,75216217,-1
74,81585306,-1
2066,34421444,-1
1201,82167581,-1
1377,50438846,1
916,58609276,-1
191,53069019,-1
136,24770048,-1
692,70831818,-1
1918,32578415,-1
765,70848161,-1
2197,41453682,-1
136,5160452,-1
1496,49716047,-1
1671,49655484,-1
914,20453161,-1
70,46399154,-1
311,60728358,1
117,28956515,-1
1291,50598379,-1
846,59737625,-1
1415,77501181,-1
1940,3897397,-1
1918,68153341,-1
231,53581262,-1
692,23933366,-1
692,22071421,-1
411,18250214,-1
2118,55493979,-1
117,63319990,-1
692,27181452,-1
748,63582324,-1
1622,10131496,-1
1407,81822407,-1
916,36298303,-1
960,34075514,-1
18,37333298,-1
1119,4443708,-1
1746,79143332,-1
12,50235251,-1
1119,37636434,-1
1415,34437571,-1
1749,71994596,-1
432,39889669,-1
914,33136804,1
1415,75833566,-1
1291,39805393,-1
1017,14296969,-1
411,31887008,-1
1746,30787747,-1
1379,66878259,-1
136,8159894,-1
1566,47914778,-1
1566,59119695,-1
1714,60120796,-1
1749,50998867,-1
1291,41936744,-1
302,51886903,-1
191,65154163,-1
1119,61577105,-1
699,2332077,-1
692,53472096,-1
1918,24052601,-1
1827,20728016,-1
1317,2728522,-1
1338,79035349,-1
1291,48492831,-1
136,82188304,-1
1819,10191111,-1
302,72997958,-1
1291,13788401,-1
1950,1452495,-1
2197,19011198,-1
1716,66791549,-1
1023,18100743,-1
206,50887668,-1
977,69637389,-1
561,49350034,-1
1827,19992353,-1
692,52736919,-1
692,55706140,-1
792,18716346,-1
389,80237857,-1
1254,28726049,-1
411,77486364,-1
121,20683301,-1
1918,10560453,-1
939,59455653,-1
1284,72710289,-1
1407,58654069,-1
1635,53073523,-1
389,2007394,-1
1415,10220022,-1
692,46245562,-1
1377,47213338,-1
2205,59354344,-1
1291,21274459,-1
1044,57369117,-1
191,50942223,-1
846,63578303,-1
1291,68530673,-1
1918,4177411,-1
191,13795445,-1
2031,21794943,-1
1716,80715746,1
231,57782227,-1
1415,51815199,-1
411,25023126,-1
1379,46395583,-1
302,39197344,-1
692,24243193,-1
1622,34358617,-1
2013,42186450,-1
1599,19882111,-1
1171,28306650,-1
543,5482514,-1
914,62344265,-1
529,49847410,-1
1468,6201897,-1
173,34538188,-1
725,55559550,-1
164,51747945,-1
1407,66169789,-1
173,31955504,-1
191,60511998,-1
191,46958857,-1
2048,48309286,-1
1119,81077398,-1
1291,36254380,-1
886,8140125,-1
1622,25315795,-1
1468,35458869,-1
411,8938518,-1
411,48872472,-1
561,23387103,-1
1566,48715272,-1
1119,39109308,-1
1950,10811747,1
1017,77820719,-1
1291,60148765,-1
1468,47513270,-1
2013,10942526,-1
1940,55371836,-1
1107,74580227,-1
1468,23317462,-1
411,72660516,-1
1566,78576170,-1
70,24417698,-1
1930,39686798,-1
561,81489177,-1
2066,19076365,-1
1407,58343311,-1
1377,13027374,-1
1918,34947282,-1
212,57128856,-1
191,29252012,-1
914,75613684,-1
2112,6304338,-1
699,53057149,-1
1566,75965761,-1
1530,72048503,-1
7,11205650,-1
471,77437772,-1
561,12612891,-1
411,53540453,-1
411,24094866,-1
748,11579805,-1
191,33423403,-1
1566,44006648,-1
1291,67279049,-1
1596,6839717,-1
1530,53136852,-1
1377,59236901,-1
1918,15179673,-1
1140,73206834,-1
1950,62751471,-1
117,45202018,-1
1119,21527699,-1
12,51935350,-1
1021,60234322,-1
688,19966754,-1
117,79660202,-1
748,37065663,-1
1483,30728698,-1
1449,56088275,-1
692,15971082,-1
916,16593528,-1
1930,56073881,-1
529,73958562,-1
302,8681145,-1
471,34027528,1
846,3252156,-1
914,33144323,-1
1201,75278432,-1
231,15770432,-1
70,25289528,-1
1566,40593132,-1
1379,42638838,-1
2054,24049166,-1
1468,21470741,-1
1596,32475942,1
145,30922419,-1
432,57242303,-1
1966,50899637,-1
1918,30730109,-1
561,60680238,-1
191,19147690,-1
136,71730854,-1
692,51002585,-1
191,53714292,-1
174,49949965,-1
529,22790563,-1
1827,27060926,-1
191,75268280,-1
191,43404329,-1
1605,8054325,-1
1566,34923746,1
18,45986359,-1
1415,50823307,-1
1291,14751944,1
692,5203242,-1
1827,32803201,-1
389,38586521,-1
1605,55268447,-1
561,10857912,-1
692,23797329,1
1566,64934523,-1
117,72560567,-1
191,76444419,-1
1254,63708902,-1
1415,42891957,-1
1017,20771459,-1
311,44606421,-1
688,45781844,1
389,72913933,-1
1962,5179327,-1
561,41283853,-1
117,19712346,-1
1379,5257488,-1
792,22447869,-1
1140,55547480,-1
86,49872806,-1
1468,40429653,1
1338,29790656,-1
1119,18975471,1
1119,73968230,-1
136,47839396,-1
1291,49693291,-1
1449,17314187,-1
1415,40824312,-1
136,15889321,-1
1375,49994596,-1
191,68454049,-1
121,64225835,-1
136,72279241,-1
692,40694676,-1
311,23736911,-1
1508,60930671,-1
1407,10772826,-1
1468,17474209,-1
2047,72015869,-1
692,74125088,1
1596,25651431,-1
369,46304210,-1
2013,48735410,-1
70,76097429,-1
1291,29988246,-1
846,61611943,-1
966,58080832,-1
1351,12625428,-1
70,11968352,-1
411,79756149,-1
1291,28798010,-1
231,67039644,-1
121,2569631,-1
846,73320785,-1
1950,66781120,-1
846,26355147,-1
302,70474797,-1
1605,30118652,-1
1950,58502560,-1
1291,26553162,-1
